kind,etag,id,snippet,contentDetails,status,channelId,channelTitle,publishedAt,playlistId,videoId,nextPageToken,extraction_date
youtube#playlistItem,7kAjOMEyAi22G_xvkXY2J0RY2jI,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLi1ORDFKRDBjQmlF,"{'publishedAt': '2023-06-02T22:30:01Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'O próximo encontro do Foro de São Paulo será NO BRASIL!', 'description': '**INSCREVA-SE no canal: https://bit.ly/2Vnfrap\n*Acesse nossa Livraria: https://livrariadobernardo.com/\nSeja leitor do jornal Brasil Sem Medo: https://brasilsemmedo.com\n________________________________________________\nTelegram: https://t.me/bkuster\nFacebook: https://bit.ly/2KJv7ep\nTwitter: https://bit.ly/2T6p7mT\nInstagram: https://bit.ly/2BTLR4t\nParler: https://bit.ly/2CgLNeW', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/-ND1JD0cBiE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-ND1JD0cBiE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-ND1JD0cBiE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/-ND1JD0cBiE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/-ND1JD0cBiE/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 0, 'resourceId': {'kind': 'youtube#video', 'videoId': '-ND1JD0cBiE'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-06-02T22:30:01Z,UUVLMRyUik9KrSdFdfRUiFgg,-ND1JD0cBiE,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
youtube#playlistItem,40ewzgiDtTczL1F9asNjzhAA0ZY,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLlFLSUItXzBzYkR3,"{'publishedAt': '2023-05-31T22:30:01Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'A hipocrisia que existe dentro da CNBB', 'description': '**INSCREVA-SE no canal: https://bit.ly/2Vnfrap\n*Acesse nossa Livraria: https://livrariadobernardo.com/\n\n________________________________________________\n\nNos acusam de semear a divisão, mas geram cada vez mais distanciamento entre os católicos!\nOs que não compactuam com a Teologia da Libertação viram alvos. Os que compreendem o verdadeiro sentido do CV II e não o relativizam são vistos como uma ameaça.\nAonde vocês acham que isso vai parar?\n\n________________________________________________\n\nParticipe de nosso grupo no Telegram: https://t.me/bkuster\nSeja leitor do jornal Brasil Sem Medo: https://brasilsemmedo.com\n________________________________________________\nTelegram: https://t.me/bkuster\nFacebook: https://bit.ly/2KJv7ep\nTwitter: https://bit.ly/2T6p7mT\nInstagram: https://bit.ly/2BTLR4t\nParler: https://bit.ly/2CgLNeW', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/QKIB-_0sbDw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QKIB-_0sbDw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QKIB-_0sbDw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/QKIB-_0sbDw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/QKIB-_0sbDw/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 1, 'resourceId': {'kind': 'youtube#video', 'videoId': 'QKIB-_0sbDw'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-05-31T22:30:01Z,UUVLMRyUik9KrSdFdfRUiFgg,QKIB-_0sbDw,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
youtube#playlistItem,_jYNNZNi0ekpT2XvOMV2gnAcRLc,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLkZLbWxUbS1qbU5n,"{'publishedAt': '2023-05-29T22:00:08Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'Reagindo a 10 COMENTÁRIOS ABSURDOS no meu vídeo', 'description': 'INSCREVA-SE no canal: https://bit.ly/2Vnfrap\nMe siga no Instagram: https://www.instagram.com/bernardopkuster/\n\n_____________________________\nOutros vídeos sobre a defesa da FÉ CATÓLICA: \n\nO FIM da IGREJA CATÓLICA no Brasil?: https://youtu.be/IlYG1jHX518\n\nTestando se católicos sabem defender a própria fé: https://youtu.be/gmuDoewiuC4\n\n_____________________________\nParticipe de nosso grupo no Telegram: https://t.me/bkuster\nSeja leitor do jornal Brasil Sem Medo: https://brasilsemmedo.com', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/FKmlTm-jmNg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FKmlTm-jmNg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FKmlTm-jmNg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/FKmlTm-jmNg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/FKmlTm-jmNg/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 2, 'resourceId': {'kind': 'youtube#video', 'videoId': 'FKmlTm-jmNg'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-05-29T22:00:08Z,UUVLMRyUik9KrSdFdfRUiFgg,FKmlTm-jmNg,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
youtube#playlistItem,48Wdtn86NqvQ2F4vf1UMaztN4DM,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLlpwR2Q4dnlZOUhj,"{'publishedAt': '2023-05-27T11:30:17Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'O distanciamento entre a CNBB e povo católico', 'description': '**INSCREVA-SE no canal: https://bit.ly/2Vnfrap\n*Acesse nossa Livraria: https://bit.ly/2qH0kXP\n\n________________________________________________\n\nNos acusam de semear a divisão, mas geram cada vez mais distanciamento entre os católicos!\nOs que não compactuam com a Teologia da Libertação viram alvos. Os que compreendem o verdadeiro sentido do CV II e não o relativizam são vistos como uma ameaça.\nAonde vocês acham que isso vai parar?\n\n________________________________________________\n\nParticipe de nosso grupo no Telegram: https://t.me/bkuster\nSeja leitor do jornal Brasil Sem Medo: https://brasilsemmedo.com\n________________________________________________\nTelegram: https://t.me/bkuster\nFacebook: https://bit.ly/2KJv7ep\nTwitter: https://bit.ly/2T6p7mT\nInstagram: https://bit.ly/2BTLR4t\nParler: https://bit.ly/2CgLNeW', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ZpGd8vyY9Hc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZpGd8vyY9Hc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZpGd8vyY9Hc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ZpGd8vyY9Hc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ZpGd8vyY9Hc/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 3, 'resourceId': {'kind': 'youtube#video', 'videoId': 'ZpGd8vyY9Hc'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-05-27T11:30:17Z,UUVLMRyUik9KrSdFdfRUiFgg,ZpGd8vyY9Hc,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
youtube#playlistItem,kxjGRfq_rOkNg6DQrMkANhOUZ1U,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLjlPbk1pNDgzSzAw,"{'publishedAt': '2023-05-24T22:00:04Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'Olha só a situação dos católicos no Brasil...', 'description': '**INSCREVA-SE no canal: https://bit.ly/2Vnfrap\n*Acesse nossa Livraria: https://bit.ly/2qH0kXP\n\nParticipe de nosso grupo no Telegram: https://t.me/bkuster\nSeja leitor do jornal Brasil Sem Medo: https://brasilsemmedo.com\n________________________________________________\nTelegram: https://t.me/bkuster\nFacebook: https://bit.ly/2KJv7ep\nTwitter: https://bit.ly/2T6p7mT\nInstagram: https://bit.ly/2BTLR4t\nParler: https://bit.ly/2CgLNeW', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/9OnMi483K00/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9OnMi483K00/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9OnMi483K00/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/9OnMi483K00/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/9OnMi483K00/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 4, 'resourceId': {'kind': 'youtube#video', 'videoId': '9OnMi483K00'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-05-24T22:00:04Z,UUVLMRyUik9KrSdFdfRUiFgg,9OnMi483K00,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
youtube#playlistItem,-mm4NMz4cQSoFlzMRadvPp2ofWs,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLm42T1VYdXh1MEc0,"{'publishedAt': '2023-05-19T22:00:21Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'O mundo antes da Igreja Católica', 'description': '**INSCREVA-SE no canal: https://bit.ly/2Vnfrap\n*Instagram: https://bit.ly/2BTLR4t\n*Acesse nossa Livraria: https://bit.ly/2qH0kXP\n________________________________________________\n\nA Igreja Católica CONSTRUIU o mundo como conhecemos.\n\nE agora ela está sendo destruída.\n\nAntes do catolicismo, os princípios morais, assim como as regras que pautavam o mundo, eram completamente corrompidos.\nAs pessoas hoje querem o mundo gerado pela Igreja – mas sem se submeterem a ela.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/n6OUXuxu0G4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/n6OUXuxu0G4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/n6OUXuxu0G4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/n6OUXuxu0G4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/n6OUXuxu0G4/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 5, 'resourceId': {'kind': 'youtube#video', 'videoId': 'n6OUXuxu0G4'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-05-19T22:00:21Z,UUVLMRyUik9KrSdFdfRUiFgg,n6OUXuxu0G4,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
youtube#playlistItem,5fp2-X9T4GlwC3ekaA9Nrjxw8S0,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLjEyTjlnYzJYSjdj,"{'publishedAt': '2023-05-17T22:00:00Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'Qual será o impacto do FIM do CATOLICISMO no Brasil?', 'description': '**INSCREVA-SE no canal: https://bit.ly/2Vnfrap\n*Instagram: https://bit.ly/2BTLR4t\n*Acesse nossa Livraria: https://bit.ly/2qH0kXP\n________________________________________________\n\nA fé católica representa a última barreira de preservação de uma série de princípios morais básicos e inquebráveis.\n\nSó existe santidade na Igreja Católica. O encerramento dessa realidade é, inevitavelmente, a nossa ruína.\n\nParticipe de nosso grupo no Telegram: https://t.me/bkuster\nSeja leitor do jornal Brasil Sem Medo: https://brasilsemmedo.com', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/12N9gc2XJ7c/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/12N9gc2XJ7c/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/12N9gc2XJ7c/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/12N9gc2XJ7c/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/12N9gc2XJ7c/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 6, 'resourceId': {'kind': 'youtube#video', 'videoId': '12N9gc2XJ7c'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-05-17T22:00:00Z,UUVLMRyUik9KrSdFdfRUiFgg,12N9gc2XJ7c,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
youtube#playlistItem,W1MB7WCLJYBgEqtyZsnHrOkNRNo,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLm1OUkI5ME9DRmRr,"{'publishedAt': '2023-05-15T22:00:19Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'A CNBB endoidou? O documento MALUCO da CNBB', 'description': 'A CNBB disponibilizou a análise de conjuntura eclesial que cita eu e vários influencer católicos.\n\n_____________________________\n\n*INSCREVA-SE no canal: https://bit.ly/2Vnfrap\n*Me siga no Instagram: https://www.instagram.com/bernardopkuster/\n\n_____________________________\n\nA CNBB tenta, nesse documento, relacionar diretamente diversas personalidades católicas com a divisão política que está acontecendo na igreja católica.\n\nNeste vídeo eu vou te mostrar os absurdos escritos nesse documento da CNBB e qual é a minha real opinião sobre ele.\n\n_____________________________\n\nOutros vídeos sobre a defesa da FÉ CATÓLICA: \n\nO fim da igreja católica no Brasil: https://youtu.be/IlYG1jHX518\n\n_____________________________\n\nAcesse a nossa LIVRARIA: https://bit.ly/2qH0kXP\nParticipe de nosso grupo no Telegram: https://t.me/bkuster\nSeja leitor do jornal Brasil Sem Medo: https://brasilsemmedo.com', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/mNRB90OCFdk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mNRB90OCFdk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mNRB90OCFdk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/mNRB90OCFdk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/mNRB90OCFdk/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 7, 'resourceId': {'kind': 'youtube#video', 'videoId': 'mNRB90OCFdk'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-05-15T22:00:19Z,UUVLMRyUik9KrSdFdfRUiFgg,mNRB90OCFdk,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
youtube#playlistItem,7kZJJqoc33zzu_1xNVe4_I9rnLY,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLmVLTThCRG9ILV9B,"{'publishedAt': '2023-05-11T21:11:28Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'TAPA CULTURAL #155  - Como o ESG vai acabar com seu negócio', 'description': 'O programa de hoje conta a participação de André Pirajá - advogado e produtor rural - para explicar de vez o que é o tal ESG, mercado de carbono e como essa agenda verde pode colocar em risco as propriedades rurais e a segurança alimentar mundial.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/eKM8BDoH-_A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/eKM8BDoH-_A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/eKM8BDoH-_A/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/eKM8BDoH-_A/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/eKM8BDoH-_A/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 8, 'resourceId': {'kind': 'youtube#video', 'videoId': 'eKM8BDoH-_A'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-05-11T21:11:28Z,UUVLMRyUik9KrSdFdfRUiFgg,eKM8BDoH-_A,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
youtube#playlistItem,yBhP2gE1GSJnKqyjXivpJbrnpvI,VVVWTE1SeVVpazlLclNkRmRmUlVpRmdnLmpLRlk1dWJ5U01V,"{'publishedAt': '2023-05-08T21:16:10Z', 'channelId': 'UCVLMRyUik9KrSdFdfRUiFgg', 'title': 'TAPA CULTURAL #154 - ""Liberdade é uma emoção""', 'description': 'ASSINE O BSM: https://brasilsemmedo.com/\r\n\r\nCármen Lúcia afirmou durante uma entrevista que “a liberdade não é um direito, é um sentimento, uma emoção do ser humano”.\r\n\r\nSeria a excelentíssima ministra alguém gozando com a nossa cara, apenas mais uma analfabeta funcional nessa pátria socioconstrutivista ou misto das duas coisas?\r\n\r\nNão seja como a Carminha; aproveite as ofertas do excelente catálogo da Livraria BSM: https://livrariabsm.com.br/', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jKFY5ubySMU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jKFY5ubySMU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jKFY5ubySMU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/jKFY5ubySMU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/jKFY5ubySMU/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Bernardo P Küster', 'playlistId': 'UUVLMRyUik9KrSdFdfRUiFgg', 'position': 9, 'resourceId': {'kind': 'youtube#video', 'videoId': 'jKFY5ubySMU'}, 'videoOwnerChannelTitle': 'Bernardo P Küster', 'videoOwnerChannelId': 'UCVLMRyUik9KrSdFdfRUiFgg'}",,,UCVLMRyUik9KrSdFdfRUiFgg,Bernardo P Küster,2023-05-08T21:16:10Z,UUVLMRyUik9KrSdFdfRUiFgg,jKFY5ubySMU,EAAaBlBUOkNESQ,2023-06-07 18:10:26.362924
