kind,etag,id,snippet,contentDetails,status,channelId,channelTitle,publishedAt,playlistId,videoId,nextPageToken,extraction_date
youtube#playlistItem,p43ijHmPWxcU6oqDESngy05sTes,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLi1wX0w5WmNXc2o0,"{'publishedAt': '2023-06-07T14:28:26Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'Chama o agro de fascista e depois finge agradar', 'description': 'INSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/-p_L9ZcWsj4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-p_L9ZcWsj4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-p_L9ZcWsj4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/-p_L9ZcWsj4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/-p_L9ZcWsj4/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 0, 'resourceId': {'kind': 'youtube#video', 'videoId': '-p_L9ZcWsj4'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-07T14:28:26Z,UUl2HptoHv6PjZMQAwTdA--Q,-p_L9ZcWsj4,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
youtube#playlistItem,w6wrYl2tUE1Yjhd30mnJ0chKlcA,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLmNRc1Boc3hZUXN3,"{'publishedAt': '2023-06-06T20:25:50Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'Para “baratear” carro popular, governo Lula vai AUMENTAR o diesel!', 'description': 'Para bancar o tal carro popular, governo vai subir os impostos do diesel!\n\nQuem precisa vai continuar sem carro e ainda vai pagar mais na comida, já que a reoneração do diesel deixará o frete mais caro e impactará produtores e consumidores.\n\nNunca teve almoço grátis com o governo petista e vc não achou que seria agora, né?!\n\nDeveriam trocar a sigla PT por PM, Partido da Mentira!\n.\n\nINSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/cQsPhsxYQsw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cQsPhsxYQsw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cQsPhsxYQsw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/cQsPhsxYQsw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/cQsPhsxYQsw/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 1, 'resourceId': {'kind': 'youtube#video', 'videoId': 'cQsPhsxYQsw'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-06T20:25:50Z,UUl2HptoHv6PjZMQAwTdA--Q,cQsPhsxYQsw,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
youtube#playlistItem,8aVCIIMJ9PQS2d5B-WgzFRE-jIo,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLkRUUWJVSVZtcXF3,"{'publishedAt': '2023-06-06T20:24:04Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'Lula já não esconde mais sua antipatia pelos cristãos...', 'description': 'Seja bem-vindo(a) ao meu canal! Por aqui, você encontrará vídeos exclusivos do meu trabalho pelo Rio de Janeiro e pelo Brasil!\n.\n.\n.\n.\nINSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/DTQbUIVmqqw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/DTQbUIVmqqw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/DTQbUIVmqqw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/DTQbUIVmqqw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/DTQbUIVmqqw/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 2, 'resourceId': {'kind': 'youtube#video', 'videoId': 'DTQbUIVmqqw'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-06T20:24:04Z,UUl2HptoHv6PjZMQAwTdA--Q,DTQbUIVmqqw,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
youtube#playlistItem,nsmXITO7fljY0DwHt9ajGrzA_Xw,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLkJUemw0Z2t2U3ow,"{'publishedAt': '2023-06-06T01:00:04Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'Lula só prioriza seus “cumpanheiros” e olhe lá..', 'description': 'A única “prioridade” que Lula tem é com seus cumpanheiros e olhe lá!\n\nFritou e abandonou em campo sua ministra do Meio Ambiente por ser contrária à sua vontade!\n\nO Lula vingativo passar por cima de qualquer um!\n.\nINSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/BTzl4gkvSz0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/BTzl4gkvSz0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/BTzl4gkvSz0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/BTzl4gkvSz0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/BTzl4gkvSz0/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 3, 'resourceId': {'kind': 'youtube#video', 'videoId': 'BTzl4gkvSz0'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-06T01:00:04Z,UUl2HptoHv6PjZMQAwTdA--Q,BTzl4gkvSz0,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
youtube#playlistItem,p04dZyJjPru5bZWo-HTsh2EgOx4,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLl9qMmpKU1NQUHZR,"{'publishedAt': '2023-06-05T23:38:48Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'Contar mentiras é tudo que ele sabe fazer…', 'description': 'Não há mentira que dure para sempre e dia após dia o tempo vai colocando as coisas no lugar e mostrando que Lula é a verdadeira ruína do país!\n.\nINSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/_j2jJSSPPvQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_j2jJSSPPvQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_j2jJSSPPvQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/_j2jJSSPPvQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/_j2jJSSPPvQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 4, 'resourceId': {'kind': 'youtube#video', 'videoId': '_j2jJSSPPvQ'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-05T23:38:48Z,UUl2HptoHv6PjZMQAwTdA--Q,_j2jJSSPPvQ,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
youtube#playlistItem,TIDKWOQ_3bY4S75O8snMOWYLpjo,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLmRwY0FDakdvN3Q0,"{'publishedAt': '2023-06-04T21:55:56Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'NÃO ADIANTA! Os mais pobres não são prioridade para Lula', 'description': 'O orçamento do programa foi reduzido em R$ 7 bilhões em março.\n\nÉ importante lembrar que a notícia contraria mais uma promessa de Lula, que era a de manter a fila zerada, já que após a aprovação de uma PEC injetou R$ 70 bilhões no programa para este ano, além dos R$ 105 bilhões já previstos inicialmente no Orçamento.\n\nOs que precisam não são prioridade para este governo! Não tem jeito..\n.\nINSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/dpcACjGo7t4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/dpcACjGo7t4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/dpcACjGo7t4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/dpcACjGo7t4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/dpcACjGo7t4/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 5, 'resourceId': {'kind': 'youtube#video', 'videoId': 'dpcACjGo7t4'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-04T21:55:56Z,UUl2HptoHv6PjZMQAwTdA--Q,dpcACjGo7t4,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
youtube#playlistItem,TdrfYAADPLFEVcdjOiD5AJlYL3g,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLncya3VsYXRjazdv,"{'publishedAt': '2023-06-03T23:50:12Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'Governo Lula falsifica documentos oficiais', 'description': 'Governo Lula colocou muita sujeira debaixo do tapete! \n\nSenador Esperidião Amin desmascara o governo e mostra que relatório do GSI teria omitido informações que eram relevantes para a preparação da segurança do dia 8 de janeiro.\n\nONZE ALERTAS foram recebidos e nenhum deles constava no documento!\n.\nINSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/w2kulatck7o/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/w2kulatck7o/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/w2kulatck7o/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/w2kulatck7o/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/w2kulatck7o/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 6, 'resourceId': {'kind': 'youtube#video', 'videoId': 'w2kulatck7o'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-03T23:50:12Z,UUl2HptoHv6PjZMQAwTdA--Q,w2kulatck7o,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
youtube#playlistItem,dqTCG3bdmnxedC1mnPKsbKpaWWA,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLkVZbkpnUGRwRTlJ,"{'publishedAt': '2023-06-03T01:04:28Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'MST: exploradores de vulneráveis', 'description': 'INSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/EYnJgPdpE9I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/EYnJgPdpE9I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/EYnJgPdpE9I/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 7, 'resourceId': {'kind': 'youtube#video', 'videoId': 'EYnJgPdpE9I'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-03T01:04:28Z,UUl2HptoHv6PjZMQAwTdA--Q,EYnJgPdpE9I,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
youtube#playlistItem,sIWq0tsQ8RiEBwnycKefTDa3ngk,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLjVZTUdya29tYzdV,"{'publishedAt': '2023-06-02T22:34:47Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'Bolsonaro sobre Maduro: “comigo ele não entrava”', 'description': 'Parte da mídia chamava Bolsonaro de ditador, que era autoritário e etc!\nSerá que o “democrata” Lula recebeu o narcoditador Maduro para tratar sobre uma “frente ampla pela democracia”?🤔\n.\nSeja bem-vindo(a) ao meu canal! Por aqui, você encontrará vídeos exclusivos do meu trabalho pelo Rio de Janeiro e pelo Brasil!\n.\n.\n.\n.\nINSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/5YMGrkomc7U/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/5YMGrkomc7U/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/5YMGrkomc7U/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/5YMGrkomc7U/sddefault.jpg', 'width': 640, 'height': 480}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 8, 'resourceId': {'kind': 'youtube#video', 'videoId': '5YMGrkomc7U'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-02T22:34:47Z,UUl2HptoHv6PjZMQAwTdA--Q,5YMGrkomc7U,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
youtube#playlistItem,BrTlSHD38gViaY2J932B3m-dW9s,VVVsMkhwdG9IdjZQalpNUUF3VGRBLS1RLkJfUnpfdUlGbXRZ,"{'publishedAt': '2023-06-02T01:09:55Z', 'channelId': 'UCl2HptoHv6PjZMQAwTdA--Q', 'title': 'O molusco gosta de ostentar', 'description': 'Deve achar que é rei e não presidente do Brasil.\n.\nINSCREVA-SE NO CANAL: https://www.youtube.com/flaviobolsonaro\n\n- FACEBOOK: https://www.facebook.com/flaviobolsonaro\n- TWITTER: https://twitter.com/flaviobolsonaro\n- INSTAGRAM: https://www.instagram.com/flaviobolsonaro\n- TELEGRAM: https://t.me/flaviobolsonaro\n\n- SITE: www.flaviobolsonaro.net', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/B_Rz_uIFmtY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/B_Rz_uIFmtY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/B_Rz_uIFmtY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/B_Rz_uIFmtY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/B_Rz_uIFmtY/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Flavio Bolsonaro', 'playlistId': 'UUl2HptoHv6PjZMQAwTdA--Q', 'position': 9, 'resourceId': {'kind': 'youtube#video', 'videoId': 'B_Rz_uIFmtY'}, 'videoOwnerChannelTitle': 'Flavio Bolsonaro', 'videoOwnerChannelId': 'UCl2HptoHv6PjZMQAwTdA--Q'}",,,UCl2HptoHv6PjZMQAwTdA--Q,Flavio Bolsonaro,2023-06-02T01:09:55Z,UUl2HptoHv6PjZMQAwTdA--Q,B_Rz_uIFmtY,EAAaBlBUOkNESQ,2023-06-07 17:58:25.199847
